#"Step"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
173800	43362.3515625	2885.331884982297	46247.6834474823	115.67508321462402	2.0	19.926465388026116	2.77e+03
173900	43338.46484375	3021.86843050085	46360.33327425085	121.14893402080011	2.0	19.926465388026116	2.77e+03
174000	43361.01953125	2894.3783192015253	46255.397850451525	116.03776143426019	2.0	19.926465388026116	2.77e+03
174100	43365.3203125	3053.116218585521	46418.43653108552	122.4016808905036	2.0	19.926465388026116	2.77e+03
174200	43359.0234375	3122.887912454549	46481.91134995455	125.19887955466166	2.0	19.926465388026116	2.77e+03
174300	43372.6015625	3036.530172479339	46409.13173497934	121.73673406982063	2.0	19.926465388026116	2.77e+03
174400	43374.84375	2943.2654089983553	46318.109158998355	117.9976809186712	2.0	19.926465388026116	2.77e+03
174500	43371.6328125	2879.1824912633747	46250.815303763375	115.42854948522596	2.0	19.926465388026116	2.77e+03
174600	43353.2890625	2921.0223075905815	46274.31137009058	117.1059385788428	2.0	19.926465388026116	2.77e+03
174700	43363.8984375	3050.6118100378662	46414.510247537866	122.30127730481517	2.0	19.926465388026116	2.77e+03
174800	43333.84375	3065.646930012852	46399.49068001285	122.90404635308325	2.0	19.926465388026116	2.77e+03
174900	43358.6640625	3003.364800574258	46362.02886307426	120.4071098505299	2.0	19.926465388026116	2.77e+03
175000	43367.546875	2972.4003689920064	46339.94724399201	119.16572295198515	2.0	19.926465388026116	2.77e+03
175100	43371.01171875	2914.8541219783947	46285.865840728395	116.85865146858465	2.0	19.926465388026116	2.77e+03
175200	43357.1171875	2982.008583685849	46339.12577118585	119.55092336516432	2.0	19.926465388026116	2.77e+03
175300	43348.421875	3022.8080366058275	46371.22991160583	121.18660352251253	2.0	19.926465388026116	2.77e+03
175400	43360.1640625	3061.50508614257	46421.66914864257	122.73799677769452	2.0	19.926465388026116	2.77e+03
175500	43362.38671875	2977.3080070051365	46339.69472575514	119.36247377933738	2.0	19.926465388026116	2.77e+03
175600	43348.82421875	3028.011270359624	46376.835489109624	121.39520500111132	2.0	19.926465388026116	2.77e+03
175700	43363.84375	3012.2247551581822	46376.06850515818	120.76231196405713	2.0	19.926465388026116	2.77e+03
175800	43373.796875	3020.553532778984	46394.350407778984	121.09621880138731	2.0	19.926465388026116	2.77e+03
175900	43375.09375	3002.6009201674897	46377.69467016749	120.37648532165721	2.0	19.926465388026116	2.77e+03
176000	43370.01953125	2957.477972876979	46327.49750412698	118.56747308639717	2.0	19.926465388026116	2.77e+03
176100	43371.3046875	3034.1731967460364	46405.47788424604	121.64224117439196	2.0	19.926465388026116	2.77e+03
176200	43352.21484375	3028.316690655891	46380.53153440589	121.40744952603755	2.0	19.926465388026116	2.77e+03
176300	43347.87109375	3078.454612266738	46426.32570601674	123.41751578036676	2.0	19.926465388026116	2.76e+03
176400	43366.21875	3000.8362662214786	46367.05501622148	120.30573904352114	2.0	19.926465388026116	2.76e+03
176500	43373.2890625	2947.7069344839547	46320.995996983955	118.17574495103457	2.0	19.926465388026116	2.76e+03
176600	43365.73828125	3105.2903798287734	46471.02866107877	124.49338149343214	2.0	19.926465388026116	2.76e+03
176700	43362.6484375	3008.0850165169686	46370.73345401697	120.59634678885439	2.0	19.926465388026116	2.76e+03
176800	43360.1953125	2957.807421453763	46318.00273395376	118.58068092281027	2.0	19.926465388026116	2.76e+03
176900	43372.4609375	3071.3659362881444	46443.826873788144	123.13332553245345	2.0	19.926465388026116	2.76e+03
177000	43362.65625	2963.716012559831	46326.37226255983	118.81756069786599	2.0	19.926465388026116	2.76e+03
177100	43376.046875	3058.2596029238775	46434.30647792388	122.60788296189818	2.0	19.926465388026116	2.76e+03
177200	43345.8203125	3027.6965540192323	46373.51686651923	121.38258779092024	2.0	19.926465388026116	2.76e+03
177300	43366.48828125	3016.2969394056126	46382.78522065561	120.92556883379144	2.0	19.926465388026116	2.76e+03
177400	43371.6640625	2964.966901175678	46336.63096367568	118.86770974501144	2.0	19.926465388026116	2.76e+03
177500	43372.16015625	2946.0157163739204	46318.17587262392	118.10794276972207	2.0	19.926465388026116	2.76e+03
177600	43367.1796875	3050.9087545294315	46418.08844202943	122.31318202847996	2.0	19.926465388026116	2.76e+03
177700	43359.328125	3080.149266623892	46439.47739162389	123.48545572336053	2.0	19.926465388026116	2.76e+03
177800	43361.69140625	3051.59805260133	46413.28945885133	122.34081649654291	2.0	19.926465388026116	2.76e+03
177900	43352.921875	3090.8360562652815	46443.75793126528	123.9138970016409	2.0	19.926465388026116	2.76e+03
178000	43378.1171875	3044.4364062780514	46422.55359377805	122.0537008136952	2.0	19.926465388026116	2.75e+03
178100	43378.0625	3075.163067743648	46453.22556774365	123.2855553329067	2.0	19.926465388026116	2.75e+03
178200	43366.75	3008.6318366914056	46375.381836691406	120.61826921292999	2.0	19.926465388026116	2.75e+03
178300	43371.75390625	3101.1562399920076	46472.91014624201	124.32764077842886	2.0	19.926465388026116	2.75e+03
178400	43342.5546875	3004.429217082914	46346.983904582914	120.44978309337405	2.0	19.926465388026116	2.75e+03
178500	43343.1796875	3016.0323862181976	46359.2120737182	120.91496270139878	2.0	19.926465388026116	2.75e+03
178600	43357.90625	2978.2303387043066	46336.13658870431	119.39945073738103	2.0	19.926465388026116	2.75e+03
178700	43354.35546875	2934.937276314944	46289.292745064944	117.66379993735663	2.0	19.926465388026116	2.75e+03
178800	43368.8671875	2967.1628110157326	46336.02999851573	118.95574538999297	2.0	19.926465388026116	2.75e+03
178900	43377.03515625	2889.940419215709	46266.97557546571	115.85984275085694	2.0	19.926465388026116	2.75e+03
179000	43357.4609375	3015.6555670192465	46373.11650451925	120.8998557418069	2.0	19.926465388026116	2.75e+03
179100	43357.13671875	2927.5068067633547	46284.643525513355	117.36590693302757	2.0	19.926465388026116	2.75e+03
179200	43354.0546875	2926.2020743158646	46280.256761815865	117.31359924696145	2.0	19.926465388026116	2.76e+03
179300	43330.20703125	2930.015683911741	46260.22271516174	117.46648966821493	2.0	19.926465388026116	2.76e+03
179400	43364.65625	3077.2298935274594	46441.88614352746	123.36841590287332	2.0	19.926465388026116	2.76e+03
179500	43374.25	3045.6350981425494	46419.88509814255	122.10175725458375	2.0	19.926465388026116	2.76e+03
179600	43343.48046875	3063.190066314768	46406.67053506477	122.80554887547866	2.0	19.926465388026116	2.76e+03
179700	43354.1796875	3041.5762236397713	46395.75591113977	121.93903398232855	2.0	19.926465388026116	2.76e+03
179800	43363.9765625	2991.0702897007577	46355.04685220076	119.91421384235232	2.0	19.926465388026116	2.76e+03
179900	43369.4375	3047.465948408935	46416.903448408935	122.17515739202373	2.0	19.926465388026116	2.76e+03
180000	43344.7421875	3062.039887429215	46406.782074929215	122.75943735569457	2.0	19.926465388026116	2.76e+03
180100	43370.7890625	2956.4188315225765	46327.20789402258	118.52501132837749	2.0	19.926465388026116	2.76e+03
180200	43375.59375	2926.8060949957	46302.3998449957	117.3378148814841	2.0	19.926465388026116	2.76e+03
180300	43369.546875	3033.0929796947166	46402.63985469472	121.59893447613945	2.0	19.926465388026116	2.76e+03
180400	43361.921875	3060.8068536408246	46422.728728640825	122.71000412174985	2.0	19.926465388026116	2.76e+03
180500	43353.84375	3042.0675943009555	46395.911344300956	121.95873339452358	2.0	19.926465388026116	2.76e+03
180600	43350.96484375	2994.079553530086	46345.044397280086	120.03485744861617	2.0	19.926465388026116	2.76e+03
180700	43362.23828125	3040.4289641715586	46402.66724542156	121.89303950413871	2.0	19.926465388026116	2.76e+03
180800	43365.29296875	3034.377351104049	46399.67031985405	121.65042587316947	2.0	19.926465388026116	2.76e+03
180900	43364.6875	2987.987202007789	46352.67470200779	119.79061058294972	2.0	19.926465388026116	2.76e+03
181000	43365.1484375	3040.8080418682657	46405.956479368266	121.90823700857128	2.0	19.926465388026116	2.76e+03
181100	43383.6015625	3039.8738229237497	46423.47538542375	121.87078348209481	2.0	19.926465388026116	2.76e+03
181200	43366.79296875	3107.946487972513	46474.73945672251	124.59986682780678	2.0	19.926465388026116	2.76e+03
181300	43350.7890625	3035.573315452086	46386.362377952086	121.69837296591153	2.0	19.926465388026116	2.76e+03
181400	43354.359375	2969.9125653905794	46324.27194039058	119.06598507083721	2.0	19.926465388026116	2.76e+03
181500	43380.609375	3022.893671501195	46403.503046501195	121.19003668862395	2.0	19.926465388026116	2.76e+03
181600	43375.6640625	3003.131280317437	46378.79534281744	120.39774785121168	2.0	19.926465388026116	2.76e+03
181700	43357.69921875	3001.349489419721	46359.04870816972	120.32631454004319	2.0	19.926465388026116	2.76e+03
181800	43356.4375	2929.8536142203957	46286.291114220396	117.45999217476177	2.0	19.926465388026116	2.76e+03
181900	43346.515625	2915.225679722149	46261.74130472215	116.87354749255732	2.0	19.926465388026116	2.76e+03
182000	43377.6953125	2951.1911774873734	46328.88648998737	118.31543082268705	2.0	19.926465388026116	2.76e+03
182100	43346.875	2960.5959816267714	46307.47098162677	118.6924763567223	2.0	19.926465388026116	2.75e+03
182200	43376.18359375	2988.6818191874772	46364.86541293748	119.8184582979668	2.0	19.926465388026116	2.75e+03
182300	43369.4609375	2985.62527972972	46355.08621722972	119.69591937689326	2.0	19.926465388026116	2.75e+03
182400	43366.8828125	2982.9260320863687	46349.80884458637	119.58770454816361	2.0	19.926465388026116	2.75e+03
182500	43366.1328125	2973.280204917304	46339.413017417304	119.20099622311342	2.0	19.926465388026116	2.75e+03
182600	43362.734375	3000.6217002300546	46363.356075230055	120.29713693468153	2.0	19.926465388026116	2.76e+03
182700	43344.015625	3141.531440254301	46485.5470652543	125.94631233384216	2.0	19.926465388026116	2.76e+03
182800	43362.01171875	3027.833533416502	46389.8452521665	121.38807939597974	2.0	19.926465388026116	2.76e+03
182900	43347.12109375	2947.407752671279	46294.52884642128	118.16375053151641	2.0	19.926465388026116	2.76e+03
183000	43364.83203125	2942.2524949728977	46307.0845262229	117.95707244836179	2.0	19.926465388026116	2.76e+03
183100	43357.26171875	3133.3740594824776	46490.63577823248	125.6192769225935	2.0	19.926465388026116	2.76e+03
183200	43351.28125	3103.105839593336	46454.387089593336	124.40580166428488	2.0	19.926465388026116	2.76e+03
183300	43353.28125	3060.2117473678663	46413.492997367866	122.6861458723733	2.0	19.926465388026116	2.76e+03
183400	43350.42578125	3039.8541551430244	46390.279936393024	121.86999498626044	2.0	19.926465388026116	2.76e+03
183500	43350.3203125	3009.281639730558	46359.60195223056	120.64432029600236	2.0	19.926465388026116	2.76e+03
183600	43355.515625	2982.118118684273	46337.63374368427	119.55531470403372	2.0	19.926465388026116	2.76e+03
183700	43343.515625	3016.2574885368813	46359.77311353688	120.92398721936881	2.0	19.926465388026116	2.76e+03
183800	43356.14453125	3083.8395820595324	46439.98411330953	123.63340319080015	2.0	19.926465388026116	2.76e+03
183900	43393.0546875	3068.909902533982	46461.96459003398	123.03486132791276	2.0	19.926465388026116	2.75e+03
184000	43351.6328125	3012.3568458906375	46363.98965839064	120.7676075789388	2.0	19.926465388026116	2.75e+03
184100	43371.6484375	3022.089237161912	46393.73767466191	121.15778632268803	2.0	19.926465388026116	2.75e+03
184200	43373.84375	2935.994992138003	46309.838742138	117.70620454477341	2.0	19.926465388026116	2.75e+03
184300	43363.7265625	2946.512254318688	46310.23881681869	118.12784934212685	2.0	19.926465388026116	2.75e+03
184400	43362.48046875	3027.928844347596	46390.409313097596	121.39190048149956	2.0	19.926465388026116	2.75e+03
184500	43372.84375	2973.2160900125746	46346.059840012575	119.19842580929776	2.0	19.926465388026116	2.75e+03
184600	43353.4453125	3008.9667054447345	46362.412017944735	120.6316943482182	2.0	19.926465388026116	2.75e+03
184700	43364.078125	3054.7822272214107	46418.86035222141	122.46847240540554	2.0	19.926465388026116	2.75e+03
184800	43384.9140625	2962.118545045145	46347.032607545145	118.7535170470625	2.0	19.926465388026116	2.75e+03
184900	43358.5625	2979.176988370251	46337.73948837025	119.43740262064728	2.0	19.926465388026116	2.75e+03
185000	43350.125	2925.4314188677818	46275.55641886778	117.28270310168583	2.0	19.926465388026116	2.75e+03
185100	43368.1015625	3000.4003281818004	46368.5018906818	120.2882619660041	2.0	19.926465388026116	2.75e+03
185200	43352.97265625	3067.177728030365	46420.150384280365	122.965417174576	2.0	19.926465388026116	2.75e+03
185300	43356.79296875	3174.124973132042	46530.91794188204	127.25301110479288	2.0	19.926465388026116	2.75e+03
185400	43358.74609375	3026.1832966171205	46384.92939036712	121.32192018563522	2.0	19.926465388026116	2.75e+03
185500	43359.6484375	3100.7647682060488	46460.41320570605	124.31194638581749	2.0	19.926465388026116	2.75e+03
185600	43374.01953125	3038.477987500839	46412.49751875084	121.81482341055519	2.0	19.926465388026116	2.75e+03
185700	43356.00390625	2965.55105629412	46321.55496254412	118.89112895452692	2.0	19.926465388026116	2.75e+03
185800	43362.14453125	3001.574445977807	46363.71897722781	120.33533321436335	2.0	19.926465388026116	2.75e+03
185900	43367.5546875	2947.2426629299007	46314.7973504299	118.1571319620301	2.0	19.926465388026116	2.75e+03
186000	43366.35546875	2950.422024613712	46316.77749336371	118.28459491672812	2.0	19.926465388026116	2.75e+03
186100	43357.9453125	2977.658894918859	46335.60420741886	119.37654113458	2.0	19.926465388026116	2.75e+03
186200	43350.0390625	2983.4843372581527	46333.52339975815	119.61008741425309	2.0	19.926465388026116	2.75e+03
186300	43343.1484375	3017.360869635595	46360.509307135595	120.96822258136493	2.0	19.926465388026116	2.75e+03
186400	43357.59375	2999.7344684810378	46357.32821848104	120.26156715952591	2.0	19.926465388026116	2.75e+03
186500	43395.2265625	2986.295635866467	46381.52219836647	119.72279444880621	2.0	19.926465388026116	2.75e+03
186600	43394.484375	3022.934610192664	46417.418985192664	121.19167795095741	2.0	19.926465388026116	2.75e+03
186700	43359.53125	2990.1692974884063	46349.700547488406	119.87809240007321	2.0	19.926465388026116	2.75e+03
186800	43343.50390625	3058.128835327341	46401.63274157734	122.60264039251133	2.0	19.926465388026116	2.75e+03
186900	43359.96484375	3037.992743320763	46397.95758707076	121.79536961350613	2.0	19.926465388026116	2.75e+03
187000	43350.87109375	2981.358711352572	46332.22980510257	119.52486950403937	2.0	19.926465388026116	2.75e+03
187100	43347.79296875	2990.306825179141	46338.09979392914	119.88360598662209	2.0	19.926465388026116	2.75e+03
187200	43353.890625	2926.7535268764477	46280.64415187645	117.33570738681405	2.0	19.926465388026116	2.75e+03
187300	43364.42578125	3057.2705266494304	46421.69630789943	122.56823016460724	2.0	19.926465388026116	2.75e+03
187400	43376.45703125	2948.139603237156	46324.596634487156	118.19309096044562	2.0	19.926465388026116	2.75e+03
187500	43372.9296875	3065.531388358213	46438.46107585821	122.89941420293627	2.0	19.926465388026116	2.75e+03
187600	43374.5625	3016.021409456618	46390.58390945662	120.91452263493163	2.0	19.926465388026116	2.75e+03
187700	43372.28125	3020.158518965356	46392.439768965356	121.08038240627444	2.0	19.926465388026116	2.75e+03
187800	43348.5078125	2967.304149260279	46315.81196176028	118.96141174445444	2.0	19.926465388026116	2.75e+03
187900	43365.66796875	3008.1968569823075	46373.86482573231	120.6008305555927	2.0	19.926465388026116	2.75e+03
188000	43344.265625	2959.523259682115	46303.788884682115	118.6494701428236	2.0	19.926465388026116	2.75e+03
188100	43356.96875	2948.2787064968143	46305.247456496814	118.19866771271462	2.0	19.926465388026116	2.75e+03
188200	43357.1328125	3160.7447066269815	46517.87751912698	126.71658635259622	2.0	19.926465388026116	2.75e+03
188300	43347.8046875	2952.3606999823824	46300.16538748238	118.36231784204023	2.0	19.926465388026116	2.75e+03
188400	43348.6875	2917.2683769953146	46265.955876995315	116.95544073273729	2.0	19.926465388026116	2.75e+03
188500	43351.30859375	2949.7635706560686	46301.07216440607	118.25819701195336	2.0	19.926465388026116	2.75e+03
188600	43365.7734375	3023.2715888042003	46389.0450263042	121.2051876720172	2.0	19.926465388026116	2.75e+03
188700	43343.56640625	3066.220279989764	46409.786686239764	122.92703237650593	2.0	19.926465388026116	2.75e+03
188800	43354.26953125	3064.014549051877	46418.28408030188	122.83860299646922	2.0	19.926465388026116	2.75e+03
188900	43370.0546875	3022.4900759072043	46392.544763407204	121.17385624360723	2.0	19.926465388026116	2.75e+03
189000	43359.64453125	3075.1303132567555	46434.774844506755	123.28424218137059	2.0	19.926465388026116	2.74e+03
189100	43352.625	3049.2525522937067	46401.87755229371	122.2467836593929	2.0	19.926465388026116	2.74e+03
189200	43343.578125	3047.4060391972307	46390.98416419723	122.1727555875432	2.0	19.926465388026116	2.74e+03
189300	43362.0625	2997.408086256357	46359.47058625636	120.16830078042075	2.0	19.926465388026116	2.74e+03
